longitude,latitude,ndvi,ndbi
27.213842477477947,38.38977998519972,0.64028215,-0.23809524
27.213956984089993,38.38977977626076,0.63404256,-0.15895373
27.214071490700857,38.38977956720995,0.7688766,-0.21007875
27.214185997310533,38.389779358047285,0.7293596,-0.24680604
27.21430050391902,38.389779148772774,0.65230423,-0.2592804
27.21441501052632,38.38977893938642,0.7326121,-0.257784
27.214529517132434,38.3897787298882,0.67435056,-0.267239
27.214644023737353,38.38977852027814,0.71826744,-0.24542725
27.214758530341083,38.38977831055623,0.7425668,-0.25236678
27.214873036943626,38.389778100722474,0.71950424,-0.25434214
27.214987543544975,38.38977789077687,0.7198897,-0.28332952
27.215102050145134,38.389777680719405,0.66867834,-0.22075056
27.215216556744096,38.3897774705501,0.32678956,-0.2217813
27.215331063341868,38.38977726026894,0.5954825,-0.24452749
27.215445569938442,38.38977704987593,0.73015875,-0.21279556
27.215560076533826,38.38977683937108,0.79959595,-0.30424598
27.215674583128013,38.389776628754376,0.78032786,-0.29285714
27.215789089721007,38.38977641802582,0.80559033,-0.29658478
27.215903596312803,38.38977620718541,0.81691235,-0.33219567
27.2160181029034,38.389775996233155,0.78255373,-0.2600536
27.216132609492803,38.38977578516906,0.7686291,-0.26725665
27.216247116081004,38.389775573993106,0.7498182,-0.22287166
27.216361622668007,38.3897753627053,0.705072,-0.28080904
27.21647612925381,38.38977515130565,0.5506971,-0.040170033
27.21659063583841,38.389774939794144,0.45383692,-0.0356609
27.216705142421816,38.38977472817079,0.34296387,0.0040635387
27.216819649004016,38.389774516435594,0.34171706,-0.0101966495
27.213384186186815,38.38969069746071,0.33186084,-0.16606237
27.21349869266149,38.38969048896981,0.48410937,-0.17736734
27.213613199134983,38.38969028036706,0.748,-0.10948905
27.21372770560729,38.38969007165247,0.66821444,-0.2482628
27.213842212078415,38.38968986282603,0.69237834,-0.21529838
27.21395671854835,38.389689653887736,0.7072682,-0.14564413
27.2140712250171,38.38968944483759,0.780446,-0.24088463
27.214185731484665,38.389689235675604,0.71092916,-0.26740506
27.21430023795104,38.38968902640176,0.65316373,-0.2799378
27.21441474441623,38.38968881701607,0.70533806,-0.2570829
27.21452925088023,38.389688607518536,0.69357145,-0.25217852
27.21464375734304,38.38968839790915,0.7312312,-0.2583902
27.21475826380466,38.38968818818791,0.8068513,-0.29181865
27.21487277026509,38.38968797835483,0.7319922,-0.3163995
27.214987276724326,38.38968776840989,0.7252208,-0.31096196
27.215101783182373,38.3896875583531,0.7206096,-0.2087688
27.215216289639226,38.389687348184474,0.44875264,-0.2165573
27.215330796094886,38.38968713790399,0.3373212,-0.21732955
27.21544530254935,38.38968692751166,0.70941436,-0.16494064
27.215559809002624,38.389686717007486,0.7904909,-0.27497935
27.2156743154547,38.38968650639145,0.7808219,-0.26670378
27.21578882190558,38.38968629566357,0.81008667,-0.3028928
27.215903328355267,38.38968608482384,0.8481595,-0.32453972
27.216017834803754,38.38968587387227,0.7852466,-0.24657117
27.21613234125104,38.389685662808844,0.7521079,-0.25407362
27.216246847697132,38.38968545163357,0.7603129,-0.27020785
27.216361354142023,38.389685240346445,0.76258546,-0.33208078
27.216475860585714,38.389685028947476,0.6686009,-0.20991117
27.216590367028207,38.38968481743665,0.57119477,-0.17359413
27.2167048734695,38.389684605813976,0.2787515,-0.119142674
27.216819379909587,38.38968439407946,0.31106374,-0.13798067
