longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.204391050788836,38.36780682403649,81.49603174603176,4.222401070549771,Guzel Sanatlar
27.20450552283954,38.36780662442566,77.92063492063494,4.226526946624533,Guzel Sanatlar
27.204619994889114,38.367806424703076,61.67559523809525,4.239592220861278,Guzel Sanatlar
27.204734466937552,38.36780622486872,62.374007936507944,4.1942075840389,Guzel Sanatlar
27.204848938984856,38.3678060249226,60.08531746031746,4.225475312377601,Guzel Sanatlar
27.204963411031027,38.36780582486473,59.084325396825406,4.238540586614346,Guzel Sanatlar
27.20507788307606,38.367805624695094,58.73313492063493,4.22854955420543,Guzel Sanatlar
27.20519235511996,38.36780542441369,49.89484126984127,4.132083674858263,Guzel Sanatlar
27.205306827162723,38.367805224020536,43.603174603174594,4.032955101180031,Guzel Sanatlar
27.205421299204342,38.36780502351561,35.98015873015872,3.913082370438226,Guzel Sanatlar
27.205535771244833,38.36780482289892,39.668650793650784,3.9097723605511834,Guzel Sanatlar
27.20565024328418,38.36780462217047,39.2361111111111,3.993604171323549,Guzel Sanatlar
27.20576471532239,38.36780442133026,35.82242063492063,4.092200206135568,Guzel Sanatlar
27.205879187359457,38.36780422037828,35.70833333333333,4.151573531266365,Guzel Sanatlar
27.205993659395386,38.367804019314555,36.93551587301587,4.16601409752803,Guzel Sanatlar
27.20610813143017,38.36780381813906,40.93055555555556,4.192832292013979,Guzel Sanatlar
27.206222603463814,38.367803616851795,52.61904761904762,4.200396398151042,Guzel Sanatlar
27.204161853497993,38.36771710015478,79.79464285714288,4.228589884661913,Guzel Sanatlar
27.204276325409005,38.36771690076811,76.65476190476193,4.231340468711755,Guzel Sanatlar
27.204390797318887,38.367716701269686,72.67063492063494,4.223776362574692,Guzel Sanatlar
27.204505269227635,38.3677165016595,74.18154761904762,4.227902238649453,Guzel Sanatlar
27.20461974113525,38.36771630193755,65.19444444444444,4.2505945570606425,Guzel Sanatlar
27.204734213041732,38.36771610210384,66.27281746031746,4.237852940601885,Guzel Sanatlar
27.204848684947077,38.36771590215837,62.30555555555556,4.248531619023262,Guzel Sanatlar
27.204963156851292,38.36771570210114,55.581349206349216,4.246468680985879,Guzel Sanatlar
27.20507762875437,38.36771550193214,48.71031746031747,4.204158285991333,Guzel Sanatlar
27.205192100656312,38.36771530165139,34.989087301587304,4.040094216334836,Guzel Sanatlar
27.205306572557117,38.36771510125887,28.607142857142854,3.9458194952003085,Guzel Sanatlar
27.205421044456784,38.367714900754585,22.832341269841272,3.853323899724598,Guzel Sanatlar
27.20553551635531,38.36771470013854,27.53968253968253,3.869720341196747,Guzel Sanatlar
27.205649988252706,38.36771449941074,30.90376984126983,3.982237846889713,Guzel Sanatlar
27.205764460148956,38.36771429857117,34.75892857142857,4.084636099998506,Guzel Sanatlar
27.20587893204407,38.367714097619846,35.422619047619044,4.188018769926758,Guzel Sanatlar
27.205993403938038,38.36771389655676,36.87599206349206,4.1942075840389,Guzel Sanatlar
27.206107875830867,38.3677136953819,50.578373015873034,4.225151654599612,Guzel Sanatlar
27.204047128542904,38.36762717665957,75.44246031746033,4.230652822699294,Guzel Sanatlar
27.20416160031309,38.36762697738531,61.118055555555564,4.188018769926758,Guzel Sanatlar
27.204276072082145,38.367626777999284,60.19345238095239,4.182517601827076,Guzel Sanatlar
